time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,carts_mem,carts-db_mem,cartservice_mem,catalogue_mem,catalogue-db_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,front-end_mem,frontend_mem,frontend-check_mem,orders_mem,orders-db_mem,payment_mem,paymentservice_mem,productcatalogservice_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,recommendationservice_mem,redis_mem,session-db_mem,shipping_mem,shippingservice_mem,user_mem,user-db_mem,adservice_diskio,redis_diskio,adservice_socket,carts_socket,carts-db_socket,cartservice_socket,catalogue_socket,catalogue-db_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,front-end_socket,frontend_socket,frontend-check_socket,orders_socket,orders-db_socket,payment_socket,paymentservice_socket,productcatalogservice_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,recommendationservice_socket,redis_socket,session-db_socket,shipping_socket,shippingservice_socket,user_socket,user-db_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732364088,1.0068497469890205,1.3082190728611833,0.2852212839952699,2.2371720348038187,0.2191145286187434,4.10103703906278,0.18038457439991226,2.3008523869439625,1.4250907748981079,0.5130558681060883,0.12099404107852256,164929536,,,49528832,,,10129408,38731776,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.933,11.4,0.6,32.667,0.533,5.067,5.667,0.667,62.533,8.333,3.533,0,0,0,0.0029843178494034367,0.003539759036144578,0.0375,0.0029806629834254147,0.003,0.03586512261580381,0.0047333333333333324,0.00038873922413793107,0.007343304843304844,0.0010232558139534882,0.004608340763620739,0.007671171171171169,0.0475,0.0046248618784530396,0.0046,0.0537962962962963,0.008923076923076924,0.0038792233009708734,0.009502849002849005,0.004204651162790699
1732364089,1.0068497469890205,1.3082190728611833,0.2852212839952699,2.1922448418887197,0.2191145286187434,4.101037039062781,0.18038457439991226,2.3008523869439625,1.4250907748981079,0.5130558681060883,0.10617136263332116,164929536,,,49528832,,,10129408,38731776,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,10.333,0.533,30,0.533,5.067,4.933,0.667,57.733,7.733,3,0,0,0,0.0029841206031567544,0.003541062801932367,0.0375,0.0029814946619217083,0.003,0.03583333333333333,0.0047333333333333324,0.0003853671421024828,0.0073398328690807806,0.0004911764705882352,0.004608101767606698,0.007675675675675674,0.0475,0.004628185053380783,0.0046,0.04988666666666667,0.008923076923076924,0.003861268292682927,0.00949025069637883,0.004185365853658537
1732364090,1.0068497469890205,1.3082190728611833,0.2852212839952699,2.640412607114135,0.2191145286187434,4.101037039062781,0.17479858382506053,2.3008523869439625,1.4250907748981079,0.5130558681060883,0.10617136263332116,164929536,,,49528832,,,10129408,38789120,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,10.333,0.533,30,0.533,5.067,4.933,0.667,57.733,7.733,3,0,0,0,0.0029836468590129697,0.003541062801932367,0.0375,0.0029814946619217083,0.003,0.03583333333333333,0.0047333333333333324,0.0003853671421024828,0.0073398328690807806,0.0004911764705882352,0.004608009669094829,0.007675675675675674,0.0475,0.004628185053380783,0.0046,0.04988666666666667,0.008923076923076924,0.003861268292682927,0.00949025069637883,0.004185365853658537
1732364091,0.8303699623782409,1.3082190728611833,0.24357184599986065,2.640412607114135,0.2191145286187434,4.158001177429801,0.17479858382506053,2.3008523869439625,1.4250907748981079,0.5130558681060883,0.10617136263332116,164929536,,,49528832,,,10129408,38789120,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,10.333,0.533,26.333,0.533,5.067,4.933,0.667,57.4,7.533,3,0,0,0,0.002983172892151228,0.003541062801932367,0.0375,0.0029895755770662697,0.003,0.03583333333333333,0.0047333333333333324,0.00038251928020565555,0.007283519553072626,0.0004911764705882352,0.004607917527285344,0.007675675675675674,0.0475,0.004631273268801191,0.0046,0.04988666666666667,0.008923076923076924,0.0038453928225024255,0.009479050279329609,0.004185365853658537
1732364092,0.8135891332617572,1.3082190728611833,0.2380150674999998,2.640412607114135,0.2191145286187434,4.158001177429801,0.17479858382506053,2.3008523869439625,1.4250907748981079,0.5130558681060883,0.10617136263332116,164929536,,,49528832,,,10129408,38789120,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,10.333,0.533,26.333,0.533,5.067,4.933,0.667,57.4,7.533,3,0,0,0,0.0029826987024144367,0.003541062801932367,0.0375,0.0029895755770662697,0.003,0.03583333333333333,0.0047333333333333324,0.00038251928020565555,0.007283519553072626,0.0004911764705882352,0.004607825342147702,0.007675675675675674,0.0475,0.004631273268801191,0.0046,0.04988666666666667,0.008923076923076924,0.0038453928225024255,0.009479050279329609,0.004185365853658537
1732364093,0.7968083041452735,1.3082190728611833,0.2380150674999998,2.7509560172972973,0.2191145286187434,4.158001177429801,0.17479858382506053,2.3008523869439625,1.4250907748981079,0.5130558681060883,0.10617136263332116,164929536,,,49528832,,,10129408,38789120,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,10.333,0.533,26.333,0.533,5.067,4.933,0.667,57.4,7.533,3,0,0,0,0.0029822242896453536,0.003541062801932367,0.0375,0.0029895755770662697,0.003,0.03583333333333333,0.0047333333333333324,0.00038251928020565555,0.007283519553072626,0.0004911764705882352,0.004607733113651335,0.007675675675675674,0.0475,0.004631273268801191,0.0046,0.04988666666666667,0.008923076923076924,0.0038453928225024255,0.009479050279329609,0.004185365853658537
1732364094,0.9823269364767037,1.3082190728611833,0.2777162117768825,2.7509560172972973,0.23413212430995672,4.158001177429801,0.17479858382506053,2.3008523869439625,1.4250907748981079,0.5130558681060883,0.10617136263332116,165441536,,,49528832,,,10133504,38789120,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,10.333,0.533,26.333,0.533,5.067,4.933,0.667,57.4,7.533,3,0,0,0,0.002981749653686588,0.003541062801932367,0.0375,0.0029895755770662697,0.003,0.03583333333333333,0.0047333333333333324,0.00038251928020565555,0.007283519553072626,0.0004911764705882352,0.004607640841765645,0.007675675675675674,0.0475,0.004631273268801191,0.0046,0.04988666666666667,0.008923076923076924,0.0038453928225024255,0.009479050279329609,0.004185365853658537
1732364095,0.9823269364767037,1.3082190728611833,0.2777162117768825,2.7509560172972973,0.23413212430995672,4.158001177429801,0.17479858382506053,2.3008523869439625,1.4250907748981079,0.5130558681060883,0.11668016855131236,165441536,,,49528832,,,10133504,38789120,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,10.333,0.533,26.333,0.533,5.067,4.933,0.4,57.4,7.533,3,0,0,0,0.002981274794380603,0.003541062801932367,0.0375,0.0029895755770662697,0.003,0.03583333333333333,0.0045,0.00038251928020565555,0.007283519553072626,0.0004911764705882352,0.004607548526460006,0.007675675675675674,0.0475,0.004631273268801191,0.0046,0.04988666666666667,0.008833333333333334,0.0038453928225024255,0.009479050279329609,0.004185365853658537
1732364096,0.9823269364767037,1.3082190728611833,0.2777162117768825,2.7509560172972973,0.23413212430995672,4.158001177429801,0.17479858382506053,2.3008523869439625,1.4250907748981079,0.5130558681060883,0.11668016855131236,165441536,,,49528832,,,10133504,38789120,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,9.8,0.267,25.333,0.267,5.067,4.933,0.133,56.667,7.533,2.467,0,0,0,0.0029807997115697117,0.0035349397590361442,0.0375,0.0029895600298284865,0.003,0.03583333333333333,0.0045,0.0003826556870818322,0.007283519553072626,0.0004911764705882352,0.0046074561677037626,0.007654545454545454,0.0475,0.004631319910514541,0.0046,0.04988666666666667,0.008833333333333334,0.0038461687681862274,0.009479050279329609,0.004185365853658537
1732364097,0.9823269364767037,1.3082190728611833,0.2777162117768825,2.7509560172972973,0.23413212430995672,4.158001177429801,0.17479858382506053,2.3008523869439625,1.4250907748981079,0.4293974314044275,0.11668016855131236,165441536,,,49528832,,,10133504,38789120,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,9.8,0.267,25.333,0.267,5.067,4.933,0.133,56.667,7.533,2.467,0,0,0,0.002980324405096079,0.0035349397590361442,0.0375,0.0029895600298284865,0.003,0.03583333333333333,0.0045,0.0003826556870818322,0.007283519553072626,0.0004911764705882352,0.00460736376546623,0.007654545454545454,0.0475,0.004631319910514541,0.0046,0.04988666666666667,0.008833333333333334,0.0038461687681862274,0.009479050279329609,0.004185365853658537
1732364098,0.9823269364767037,1.3082190728611833,0.2777162117768825,2.7509560172972973,0.23413212430995672,4.158001177429801,0.17479858382506053,2.3008523869439625,1.4250907748981079,0.36256081749999947,0.11668016855131236,165441536,,,49528832,,,10133504,38789120,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,9.467,0.267,25.333,0.267,5.067,4.933,0.133,56.667,7.533,2.467,0,0,0,0.002979848874801722,0.003541062801932367,0.0375,0.0029895600298284865,0.003,0.03583333333333333,0.0045,0.0003826556870818322,0.007283519553072626,0.0004911764705882352,0.004607271319716698,0.007675675675675674,0.0475,0.004631319910514541,0.0046,0.04988666666666667,0.008833333333333334,0.0038461687681862274,0.009479050279329609,0.004185365853658537
1732364099,0.9902708919959069,0.5280739799999996,0.2777162117768825,2.7509560172972973,0.23413212430995672,4.158001177429801,0.17479858382506053,2.3008523869439625,1.4250907748981079,0.4295172409556005,0.11668016855131236,165441536,,,49528832,,,10133504,38789120,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,9.467,0.267,25.333,0.267,5,4.933,0.133,56.667,7.533,2.467,0,0,0,0.0029793731205285095,0.003541062801932367,0.0375,0.0029895600298284865,0.003,0.035824742268041235,0.0045,0.0003826556870818322,0.007283519553072626,0.0004911764705882352,0.004607178830424424,0.007675675675675674,0.0475,0.004631319910514541,0.0046,0.049381443298969076,0.008833333333333334,0.0038461687681862274,0.009479050279329609,0.004185365853658537
1732364100,0.9902708919959069,0.5280739799999996,0.2777162117768825,2.7509560172972973,0.23413212430995672,4.158001177429801,0.14927653393173648,2.3008523869439625,1.1418302318741942,0.42095941587180696,0.11668016855131236,165441536,,,49528832,,,10133504,38789120,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,9.467,0.267,25.333,0.267,5,4.933,0.133,56.667,7.533,2,0,0,0,0.002978897142118158,0.003541062801932367,0.0375,0.0029895600298284865,0.003,0.035824742268041235,0.0045,0.0003826556870818322,0.007283519553072626,0.0004883720930232558,0.004607086297558635,0.007675675675675674,0.0475,0.004631319910514541,0.0046,0.049381443298969076,0.008833333333333334,0.0038461687681862274,0.009479050279329609,0.00418048780487805
1732364101,0.9902708919959069,0.5280739799999996,0.2777162117768825,2.7509560172972973,0.23413212430995672,4.158001177429801,0.19581692336826154,2.3008523869439625,1.0105558187622545,0.50711940146712,0.11668016855131236,165441536,,,49528832,,,10133504,38789120,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.667,9.467,0.267,25.333,0.267,5,4.933,0.133,56.667,7.533,2,0,0,0,0.002985888387054051,0.003541062801932367,0.0375,0.0029895600298284865,0.003,0.035824742268041235,0.0045,0.0003826556870818322,0.007283519553072626,0.0004883720930232558,0.00460817623911973,0.007675675675675674,0.0475,0.004631319910514541,0.0046,0.049381443298969076,0.008833333333333334,0.0038461687681862274,0.009479050279329609,0.00418048780487805
1732364102,0.9902708919959069,0.5280739799999996,0.2777162117768825,2.6425884489133042,0.23413212430995672,3.579634763652586,0.16304369762719348,2.3008523869439625,1.2988280892668398,0.50711940146712,0.11668016855131236,165441536,,,49528832,,,10133504,39456768,44040192,,14630912,,,,,25051136,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.667,9.467,0.267,25.333,0.267,5,4.933,0.133,56.667,7.533,2,0,0,0,0.002985426774388655,0.003541062801932367,0.0375,0.0029895600298284865,0.003,0.035824742268041235,0.0045,0.0003826556870818322,0.007283519553072626,0.0004883720930232558,0.004608086437338408,0.007675675675675674,0.0475,0.004631319910514541,0.0046,0.049381443298969076,0.008833333333333334,0.0038461687681862274,0.009479050279329609,0.00418048780487805
1732364103,0.9902708919959069,0.5280739799999996,0.2777162117768825,2.6425884489133047,0.23413212430995672,3.5103347440287562,0.15036288711288748,2.3008523869439625,1.2988280892668398,0.50711940146712,0.11668016855131236,165441536,,,49528832,,,10133504,39456768,44040192,,14630912,,,,,24403968,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.667,9.467,0.267,25.333,0.133,5,4.933,0.133,56.667,7.533,2,0,0,0,0.002984964950081461,0.003541062801932367,0.0375,0.0029895600298284865,0.003,0.035824742268041235,0.0045,0.0003826556870818322,0.007283519553072626,0.0004883720930232558,0.004607996594384448,0.007675675675675674,0.0475,0.004631319910514541,0.004600000000000001,0.049381443298969076,0.008833333333333334,0.0038461687681862274,0.009479050279329609,0.00418048780487805
1732364104,0.9902708919959069,0.5280739799999996,0.2777162117768825,2.5293829357075026,0.17327923410076304,3.441034724404926,0.15036288711288748,2.3008523869439625,1.2988280892668398,0.50711940146712,0.11668016855131236,165441536,,,49528832,,,10133504,39456768,44040192,,14630912,,,,,24403968,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,7,10.267,0.133,26.4,0.133,5,5.2,0.133,60.067,8,2.133,0,0,0,0.002977546858674702,0.0035310173697270476,0.0375,0.0029877206446661552,0.003,0.03577023498694517,0.0045,0.000374934929724102,0.007267441860465116,0.0004680232558139535,0.004595509371734941,0.007616822429906543,0.0475,0.004629470452801229,0.004600000000000001,0.04887728459530027,0.008833333333333334,0.0038025026068821684,0.009465116279069768,0.004141333333333334
1732364105,0.9902708919959069,0.5280739799999996,0.269205527013438,2.5293829357075026,0.16937703202893045,4.134868724224642,0.15036288711288748,2.3008523869439625,1.2988280892668398,0.50711940146712,0.11668016855131233,165441536,,,49528832,,,9646080,39456768,44040192,,14848000,,,,,24403968,9891840,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,7,10.267,0.133,26.4,0.133,5,5.2,0.133,60.067,8,2.133,0,0,0,0.0029770814140730236,0.0035310173697270476,0.0375,0.0029877206446661552,0.003,0.03577023498694517,0.0045,0.000374934929724102,0.007267441860465116,0.0004680232558139535,0.004595416282814605,0.007616822429906543,0.0475,0.004629470452801229,0.004600000000000001,0.04887728459530027,0.008833333333333334,0.0038025026068821684,0.009465116279069768,0.004141333333333334
1732364106,0.9902708919959069,0.5280739799999996,0.269205527013438,2.5293829357075026,0.21166553110334094,3.9374408256050666,0.15036288711288748,2.110150326739512,1.2988280892668398,0.50711940146712,0.11668016855131233,165441536,,,49528832,,,9646080,39456768,43929600,,14848000,,,,,24403968,9719808,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,7,10.267,0.133,28.267,0.133,5,5.2,0.133,62.267,8.4,2.133,0,0,0,0.0029766157551884614,0.0035310173697270476,0.0375,0.002976415094339623,0.003,0.03577023498694517,0.0045,0.00037310308738880166,0.00726608187134503,0.0004680232558139535,0.004595323151037693,0.007616822429906543,0.0475,0.0046279874213836485,0.004600000000000001,0.04887728459530027,0.008833333333333334,0.003793610223642172,0.009453216374269007,0.004141333333333334
1732364107,0.945482590011397,0.5280739799999996,0.269205527013438,2.5293829357075026,0.21166553110334094,3.9374408256050666,0.15036288711288748,2.110150326739512,1.2988280892668398,0.50711940146712,0.10611543498084994,165580800,,,49528832,,,9646080,39456768,43929600,,14848000,,,,,24403968,9719808,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,7,10.267,0.133,28.267,0.133,5,5.2,0.133,62.267,8.4,2.133,0,0,0,0.002976149881873003,0.0035310173697270476,0.0375,0.002976415094339623,0.003,0.03577023498694517,0.0045,0.00037310308738880166,0.00726608187134503,0.0004680232558139535,0.0045952299763746,0.007616822429906543,0.0475,0.0046279874213836485,0.004600000000000001,0.04887728459530027,0.008833333333333334,0.003793610223642172,0.009453216374269007,0.004141333333333334
1732364108,0.945482590011397,1.1976374750614758,0.269205527013438,2.5293829357075026,0.21166553110334094,3.9374408256050666,0.15036288711288748,2.110150326739512,1.2988280892668398,0.50711940146712,0.10611543498084994,165580800,,,49700864,,,9646080,39456768,43929600,,14848000,,,,,24403968,9719808,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,7,10.267,0.133,28.267,0.133,5,5.2,0.133,62.267,8.4,2.133,0,0,0,0.0029756837939785,0.0035310173697270476,0.0375,0.002976415094339623,0.003,0.03577023498694517,0.0045,0.00037310308738880166,0.00726608187134503,0.0004680232558139535,0.0045951367587957,0.007616822429906543,0.0475,0.0046279874213836485,0.004600000000000001,0.04887728459530027,0.008833333333333334,0.003793610223642172,0.009453216374269007,0.004141333333333334
1732364109,0.945482590011397,1.1976374750614758,0.269205527013438,2.5293829357075026,0.21166553110334094,3.9374408256050666,0.15036288711288748,1.9351409509254625,1.2988280892668398,0.50711940146712,0.10611543498084994,165580800,,,49700864,,,9646080,39456768,43929600,,14848000,,,,,24403968,9719808,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,7,10.267,0.133,28.267,0.133,5,5.2,0.133,62.267,8.4,2.133,0,0,0,0.0029752174913566663,0.0035310173697270476,0.0375,0.002976415094339623,0.003,0.03577023498694517,0.0045,0.00037310308738880166,0.00726608187134503,0.0004680232558139535,0.004595043498271334,0.007616822429906543,0.0475,0.0046279874213836485,0.004600000000000001,0.04887728459530027,0.008833333333333334,0.003793610223642172,0.009453216374269007,0.004141333333333334
1732364110,0.945482590011397,1.1976374750614758,0.20027726848935345,2.5293829357075026,0.21166553110334094,3.9374408256050666,0.15036288711288748,1.9351409509254625,1.2988280892668398,0.50711940146712,0.10611543498084994,165580800,,,49700864,,,9646080,39456768,43929600,,14848000,,,,,24403968,9719808,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,7,10.267,0.133,28.267,0.133,5,5.2,0.2,62.267,8.4,2.133,0,0,0,0.0029747509738590806,0.0035310173697270476,0.0375,0.002976415094339623,0.003,0.03577023498694517,0.005416666666666666,0.00037310308738880166,0.00726608187134503,0.0004680232558139535,0.004594950194771816,0.007616822429906543,0.0475,0.0046279874213836485,0.004600000000000001,0.04887728459530027,0.009083333333333332,0.003793610223642172,0.009453216374269007,0.004141333333333334
1732364111,0.945482590011397,1.1976374750614758,0.20027726848935345,2.5293829357075026,0.21166553110334094,3.9374408256050666,0.15036288711288748,1.9351409509254625,1.2988280892668398,0.5100202234989143,0.10611543498084994,165580800,,,49700864,,,9646080,39456768,43929600,,14848000,,,,,24403968,9719808,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,7,10.4,0.2,28.733,0.2,5,5.2,0.267,62.667,8.4,2.267,0,0,0,0.002974284241337184,0.003521518987341772,0.03828125,0.0029778129952456422,0.003,0.03577023498694517,0.005,0.0003732966457023061,0.00726608187134503,0.00043313953488372095,0.004594856848267437,0.007582524271844663,0.04890625,0.004631061806656101,0.0046,0.04887728459530027,0.009,0.00379488817891374,0.009453216374269007,0.004053968253968255
1732364112,0.945482590011397,1.1976374750614758,0.20027726848935345,2.5293829357075026,0.1927382699462586,3.9374408256050666,0.15036288711288748,1.9351409509254625,1.2988280892668398,0.5100202234989143,0.08068321967919155,165580800,,,49700864,,,9646080,39456768,43929600,,14848000,,,,,24403968,9719808,,,,43089920,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,7,10.4,0.2,28.733,0.2,5,5.2,0.267,62.667,8.4,2.267,0,0,0,0.002973817293642281,0.003521518987341772,0.03828125,0.0029778129952456422,0.003,0.03577023498694517,0.005,0.0003732966457023061,0.00726608187134503,0.00043313953488372095,0.004594763458728456,0.007582524271844663,0.04890625,0.004631061806656101,0.0046,0.04887728459530027,0.009,0.00379488817891374,0.009453216374269007,0.004053968253968255
1732364113,0.7344514748103593,1.1976374750614758,0.20027726848935345,2.5293829357075026,0.1927382699462586,3.9374408256050666,0.1032637563819826,1.9351409509254625,1.332677368289445,0.5100202234989143,0.08068321967919155,165580800,,,49700864,,,9646080,39456768,43929600,,14848000,,,,,24403968,9719808,,,,43098112,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,7,10.467,0.2,28.733,0.2,5,5.2,0.267,62.667,8.4,2.267,0,0,0,0.002973350130625538,0.0035425531914893616,0.03828125,0.0029778129952456422,0.003,0.03577023498694517,0.005,0.0003732966457023061,0.00726608187134503,0.00043313953488372095,0.0045946700261251085,0.00765686274509804,0.04890625,0.004631061806656101,0.0046,0.04887728459530027,0.009,0.00379488817891374,0.009453216374269007,0.004053968253968255
1732364114,0.8905545566610902,1.1976374750614758,0.20027726848935345,2.5293829357075026,0.1927382699462586,3.9374408256050666,0.1032637563819826,1.9351409509254625,1.332677368289445,0.4320863981102377,0.08068321967919155,165580800,,,49700864,,,9646080,39456768,43929600,,14848000,,,,,24403968,9719808,,,,43098112,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,7,10.467,0.2,28.733,0.2,5.8,5.2,0.267,62.667,8.4,2.267,0,0,0,0.002972882752137986,0.0035425531914893616,0.03828125,0.0029778129952456422,0.003,0.03579234972677595,0.005,0.0003732966457023061,0.00726608187134503,0.00043313953488372095,0.004594576550427597,0.00765686274509804,0.04890625,0.004631061806656101,0.0046,0.04879781420765026,0.009,0.00379488817891374,0.009453216374269007,0.004053968253968255
1732364115,0.8905545566610902,1.1976374750614758,0.20027726848935345,2.5293829357075026,0.1927382699462586,3.9374408256050666,0.09413892270305169,1.9351409509254625,1.332677368289445,0.507004808671613,0.08068321967919155,165580800,,,49700864,,,9646080,39456768,43929600,,14848000,,,,,24657920,9719808,,,,43098112,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,7,10.467,0.2,28.733,0.2,5.8,5.2,0.267,62.667,8.4,2.667,0,0,0,0.0029724151580305166,0.0035425531914893616,0.03828125,0.0029778129952456422,0.003,0.03579234972677595,0.005,0.0003732966457023061,0.00726608187134503,0.0010317460317460316,0.004594483031606103,0.00765686274509804,0.04890625,0.004631061806656101,0.0046,0.04879781420765026,0.009,0.00379488817891374,0.009453216374269007,0.004206349206349207
1732364116,0.8905545566610902,1.1976374750614758,0.20027726848935345,2.5293829357075026,0.1927382699462586,3.9374408256050666,0.09413892270305169,1.9351409509254625,1.332677368289445,0.507004808671613,0.08068321967919155,165580800,,,49700864,,,9646080,39456768,43929600,,14848000,,,,,24657920,9719808,,,,43098112,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.667,10.467,0.2,28.733,0.2,5.8,5.2,0.267,62.667,8.4,2.667,0,0,0,0.0029719298245614034,0.0035425531914893616,0.03828125,0.0029778129952456422,0.003,0.03579234972677595,0.005,0.0003732966457023061,0.00726608187134503,0.0010317460317460316,0.004594385964912281,0.00765686274509804,0.04890625,0.004631061806656101,0.0046,0.04879781420765026,0.009,0.00379488817891374,0.009453216374269007,0.004206349206349207
1732364117,0.8905545566610902,1.1976374750614758,0.20027726848935345,2.1591445084933167,0.1927382699462586,3.9374408256050666,0.09413892270305169,1.9351409509254625,1.332677368289445,0.507004808671613,0.07875693321353698,165580800,,,49700864,,,9646080,39456768,43929600,,14848000,,,,,24657920,9719808,,,,43098112,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.667,10.467,0.2,28.733,0.2,5.8,5.2,0.267,62.667,8.4,2.667,0,0,0,0.0029719298245614034,0.0035425531914893616,0.03828125,0.0029778129952456422,0.003,0.03579234972677595,0.005,0.0003732966457023061,0.00726608187134503,0.0010317460317460316,0.004594385964912281,0.00765686274509804,0.04890625,0.004631061806656101,0.0046,0.04879781420765026,0.009,0.00379488817891374,0.009453216374269007,0.004206349206349207
1732364118,0.8469039709921992,1.1976374750614758,0.20027726848935345,2.7072609176162477,0.1927382699462586,3.9374408256050666,0.09413892270305169,1.9351409509254625,1.332677368289445,0.507004808671613,0.07875693321353698,165748736,,,49700864,,,9646080,39174144,43929600,,14848000,,,,,24657920,9719808,,,,43098112,4554752,,,6778880,,,0,0,6,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.667,10.467,0.2,28.733,0.267,5.8,5.2,0.267,62.667,8.4,2.667,0,0,0,0.0029719298245614034,0.0035425531914893616,0.03828125,0.0029778129952456422,0.003,0.03579234972677595,0.005,0.0003732966457023061,0.00726608187134503,0.0010317460317460316,0.004594385964912281,0.00765686274509804,0.04890625,0.004631061806656101,0.0046,0.04879781420765026,0.009,0.00379488817891374,0.009453216374269007,0.004206349206349207
